Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S1SMN211,2015.05,135.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2015.06,138.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2015.07,138.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2015.08,146.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2015.09,137.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2015.10,135.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2015.11,139.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2015.12,138.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.01,138.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.02,138.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.03,140.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.04,144.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.05,147.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.06,143.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.07,145,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.08,140.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.09,156,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.10,145.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.11,135.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2016.12,138.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.01,154.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.02,154.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.03,159.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.04,160.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.05,159.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.06,163.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.07,161.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.08,159.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.09,160.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.10,159.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.11,162.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2017.12,157.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.01,153.6,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.02,157.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.03,157.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.04,163.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.05,165.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.06,162.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.07,166.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.08,164.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.09,161.7,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.10,157.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.11,150.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2018.12,148.4,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.01,156.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.02,160.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.03,165.9,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.04,164.8,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.05,168.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.06,169,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.07,161.3,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.08,162.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.09,161,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.10,152.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.11,148.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2019.12,144.5,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2020.01,142.2,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2020.02,125.1,,R,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1SMN211,2020.03,58.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Travel Agency & Tour Arrangement Services,,,
ECTM.S1AQQ112,2007.03,134.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.04,114.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.05,142.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.06,123.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.07,128.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.08,139.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.09,123.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.10,134.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.11,143.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2007.12,120.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.01,113.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.02,130.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.03,129.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.04,137.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.05,143.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.06,129.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.07,141.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.08,135,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.09,138.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.10,140.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.11,136.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
ECTM.S1AQQ112,2008.12,134.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Medical and Other Health Care Services,,,
